'duration','end_of_fade_in','key','loudness','start_of_fade_out','tempo','artist_familiarity','artist_hotttnesss','release_7digitalid','song_hotttnesss'
178.72934,0.096,7,-5.132,178.729,80.891,0.5961723810558557,0.35515544995510717,174614,0.26521362776545282
262.94812,0.555,7,-25.369,243.026,162.487,0.6134649321348336,0.4121155534594195,694058,0.53161276919917544
113.55383,5.532,7,-19.195,102.336,67.76,0.5760537226887968,0.3858780577405268,6945,0.23962909777363708
221.41342,0.51,5,-7.603,210.75,122.002,0.6848947229237031,0.511526435078575,552550,0.0
289.04444,0.0,11,-2.846,280.874,128.006,0.769944259081756,0.5361735524164093,265372,0.59764079771477685
219.76771,0.537,2,-10.837,209.548,147.436,0.6874832051565415,0.5142064031849427,540002,0.7335410557040547
318.9024,0.12,9,-14.612,300.652,134.819,0.5688973465709722,0.37498664602963555,283875,0.0
316.21179,0.0,11,-7.64,312.784,129.993,0.6180027149087712,0.3494763271978497,135138,0.30416950343527516
191.55546,0.0,5,-7.196,185.905,140.172,0.5883821219938137,0.380979549774375,47036,0.32773668317784083
111.22893,0.0,1,-5.665,101.889,202.65,0.8327574313141051,0.5463837481981597,128084,0.35528553642308941
399.51628,0.264,2,-12.321,387.199,151.391,0.5709001037765814,0.39329271144154976,107008,0.74394372522334939
135.18322,0.183,5,-13.941,130.827,121.371,0.58400755313893,0.40902774457009566,586680,0.52549711888017003
137.69098,0.311,7,-12.963,125.852,121.218,0.4950666609736366,0.37217987785740625,455287,0.22914410371660274
253.67465,0.076,7,-5.29,250.683,87.033,0.8063641247652552,0.5124556425769484,46559,0.73220371614668023
170.84036,0.2,7,-9.909,160.978,138.471,0.658016591872584,0.4724954766649901,321603,0.59086029810615481
203.59791,3.593,7,-3.145,197.857,178.339,0.8216973167394691,0.6017297557100237,65697,0.56759172504239119
206.75873,0.131,3,-6.704,191.501,130.008,0.6528013549210473,0.44309894653198734,42842,0.40511572169138649
204.90404,0.235,7,-3.869,201.253,93.908,0.5044101146285818,0.316315266064483,272680,0.30416950343527516
203.02322,0.41,10,-13.173,197.979,92.783,0.5817937658450281,0.4019975433642836,399933,0.4454545254934259
277.21098,0.061,10,-12.183,257.805,82.763,0.49899167275479245,0.3253046738296753,364290,0.33470654906922059
331.36281,0.0,0,-12.527,318.851,91.371,0.9209596453832599,0.7057575532306025,441073,0.70969928993332021
274.1024,0.0,0,-10.03,263.68,152.077,0.6097422428441396,0.47853220045706946,162987,0.38647729125545938
160.62649,0.205,0,-6.94,152.143,131.074,0.6148709339199385,0.6282464191914875,307618,0.49271363957256076
134.68689,0.171,5,-11.197,127.083,106.218,0.6087035683375998,0.36221895681539285,757779,0.0
269.06077,0.0,8,-10.925,259.872,150.049,0.5650898922038983,0.44859380261178367,581855,0.72789163374913268
320.31302,0.0,2,-5.521,315.472,120.032,0.5889320858529523,0.34936636110900054,706252,0.0
162.35057,0.164,1,-17.422,147.946,146.474,0.595645308494379,0.4260093004837602,639381,0.52549711888017003
179.06893,0.078,5,-12.55,169.645,111.199,0.4420305132891076,0.38010920821880884,641823,0.0
199.07873,0.113,4,-6.641,192.377,123.335,0.648902582006874,0.4408350067130934,275941,0.38293509007501925
295.10485,0.0,2,-10.602,279.307,94.315,0.5447494894552873,0.41741046690001027,54791,0.25315415529923563
501.2371,0.0,5,-9.817,487.851,114.831,0.7142014472093124,0.49612334604345754,62220,0.57788877784280279
277.83791,6.327,5,-6.399,268.98,116.957,0.9160582384829289,0.5354083792298137,354320,0.66727949415703114
124.39465,0.0,9,-8.039,112.774,177.098,0.41424422917234577,0.28737003459245986,589057,0.35513930220333156
362.68363,0.0,11,-4.577,351.66,124.05,0.4966300854673532,0.2324377766873562,117405,0.0
187.74159,0.165,5,-11.088,181.243,118.719,0.6954222853592201,0.4374948068860087,774097,0.0
269.34812,2.81,9,-6.294,259.535,136.82,0.8650215114996607,0.9160532282837347,17388,0.66727949415703114
272.95302,0.154,7,-9.846,266.449,124.023,0.6645599786043399,0.3975695954429906,144076,0.58131774505598721
291.39546,3.605,1,-16.246,281.577,107.965,0.022556500517658073,0.0,352104,0.0
132.64934,0.0,4,-11.145,118.52,67.458,0.7052876780775723,0.5172980180255892,507157,0.38679017713901431
189.85751,0.119,2,-8.669,186.845,122.826,0.6129531542390639,0.45454192915129765,280528,0.0
1610.00444,0.432,7,-32.874,1602.467,47.891,0.39535838469227497,0.3091219516254072,527753,0.1922643816392289
236.69506,0.345,10,-8.671,222.854,90.089,0.6332206239096116,0.4102474074764877,34609,0.5822342897862286
144.74404,2.287,8,-14.849,134.606,111.852,0.6883324837888457,0.34151296906216494,374100,0.41373983586010971
183.53587,0.403,2,-7.173,178.422,171.924,0.7750860583827819,0.6051911529647471,598,0.71848547465533397
362.34404,0.206,8,-7.015,340.283,145.717,0.588278825524752,0.40360200795605783,176415,0.43483809026085618
232.56771,0.264,0,-10.181,228.333,140.09,0.6023606962633052,0.3663484389930319,599669,0.61930588111548679
232.28036,0.357,7,-12.256,225.094,117.492,0.33545213389885764,0.0,823358,0.28848164265602888
46.00118,0.601,6,-17.165,46.001,118.183,0.4265943777501475,0.34125931180362507,255677,0.29987748827397781
241.84118,0.508,9,-5.134,227.219,91.231,0.6340849447373891,0.38013307919336786,610646,0.28120976448894247
260.44036,0.0,5,-7.545,253.858,130.421,0.6245733790794018,0.438701670044784,816512,0.4623799459732465
133.27628,0.136,11,-8.473,125.504,37.965,0.6512975404193961,0.41787057814887635,681216,0.50244962412453331
196.91057,0.0,1,-7.481,177.296,200.265,0.6982916236578486,0.45385026533052464,47389,0.60855282133751021
237.50485,0.084,2,-3.909,225.907,196.04,0.7914655421770528,0.47788930391586204,299387,0.69365562365782341
231.00036,0.0,2,-10.841,227.706,141.508,0.6430166662617105,0.46151720449793504,455837,0.21508031850922793
157.02159,0.0,2,-4.813,153.037,184.456,0.7318222186514295,0.4249403308027947,499661,0.52165925804846114
267.25832,0.142,9,-7.367,259.692,109.991,0.6091238748175969,0.4623678399869238,192588,0.40723301490110481
266.03057,0.0,7,-6.404,266.031,129.909,0.547230937778038,0.3453069080831163,311115,0.66653237909426755
600.37179,0.427,4,-7.512,588.121,83.497,0.6058804710656306,0.3936608679237098,358013,0.26586104921065007
462.07955,0.0,4,-6.947,453.671,101.006,0.4931259567412099,0.3532420664949242,230740,0.0
282.3571,1.036,5,-15.189,277.049,179.803,0.3024892201019906,0.25226764594191403,160831,0.21204540548371908
241.8673,2.154,2,-8.03,221.594,90.703,0.6632296875667867,0.4021670475170316,26319,0.5851164871673854
202.10893,0.0,10,-6.176,202.109,94.918,0.8453733038122141,0.5344297136566577,304239,0.60115478713126624
263.65342,0.484,7,-11.832,255.936,148.627,0.6096366979313602,0.3825930008756608,111872,0.349166902124596
213.15873,0.171,7,-10.959,198.891,136.492,0.4847320154522624,0.3327550679251849,17131,0.0
252.08118,0.0,4,-5.131,248.924,206.936,0.6895596901712081,0.5290395723765623,632807,0.31356211424793418
165.74649,3.024,10,-8.701,155.643,93.847,0.5431614231048449,0.29039391438424395,717822,0.35513930220333156
270.44526,0.0,11,-4.935,263.378,148.363,0.5960115042023844,0.3503493043539453,475640,0.27077599894632748
219.08853,0.38,4,-13.943,208.347,131.634,0.7981586559379212,0.4753930634423814,64418,0.61835238862367625
281.12934,0.0,6,-6.765,277.873,151.746,0.5966423960408724,0.3381040097228484,571600,0.36727341580934564
307.98322,0.0,2,-7.929,297.465,101.375,0.5164895170173499,0.13294601118708804,88446,0.22914410371660274
276.00934,0.0,5,-7.196,272.637,161.345,0.4823560425909108,0.3500785789894733,257997,0.0
198.5824,0.241,5,-12.272,194.426,142.198,0.5400377489797789,0.36005330653898404,388277,0.56142851762878998
401.65832,0.266,1,-14.129,381.185,124.754,0.7036648899166419,0.44822358922684985,204047,0.5435242770791181
251.29751,0.282,7,-10.851,238.515,79.744,0.5336595943709138,0.3658223691365675,489541,0.56142851762878998
99.00363,0.257,6,-8.096,99.004,184.283,0.6135724869465727,0.3786477786560696,547353,0.4733465411087876
214.54322,12.179,2,-7.652,210.947,150.082,0.7864270833791762,0.5122267383177268,64190,0.49388757585564375
243.06893,0.0,2,-10.608,235.212,201.532,0.5099946875871698,0.24742619452359993,521730,0.48903079732313659
110.15791,3.419,2,-20.678,101.93,133.369,0.407430399749988,0.3185360299358178,53832,0.0
229.14567,0.0,3,-5.587,218.157,98.299,0.7437924976420915,0.47267074105300666,822031,0.46736563132813813
146.57261,0.45,7,-10.164,139.029,127.188,0.6796169574734832,0.35447219105183414,24732,0.0
338.36363,0.0,7,-8.67,333.142,150.014,0.5248213928703827,0.3621621590015373,621397,0.40148671142756037
340.4273,0.113,5,-5.298,336.904,127.585,0.6379952871042047,0.4714418762745189,127411,0.53820045174638664
148.00934,0.341,9,-13.18,141.299,76.907,0.6061186456969245,0.4091960356545295,553590,0.0
131.65669,5.416,1,-14.707,123.768,0.0,0.3853405383129621,0.3198173860715626,317438,0.0
240.48281,0.0,4,-6.335,235.712,160.655,0.7072047439332318,0.5196368555463167,704924,0.62541152579217407
358.37342,0.0,10,-4.386,355.254,160.102,0.7848203890392526,0.5725833363950456,327279,0.33470654906922059
294.76526,0.0,5,-6.538,294.765,84.623,0.4580551793630036,0.37176089539478846,150501,0.39670013841706814
191.7122,0.369,5,-16.021,178.904,149.682,0.49089798839115084,0.3653021909738527,548422,0.0
151.58812,0.182,6,-14.547,144.353,91.632,0.6242524993308587,0.4621901045907786,297291,0.25959039238209608
130.45506,0.0,9,-12.748,127.135,66.275,0.5166409929364748,0.34910011369018384,230207,0.0
301.45261,7.036,9,-8.326,297.39,117.949,0.6091238748175969,0.4623678399869238,192588,0.21204540548371908
353.04444,0.113,7,-8.192,330.641,91.973,0.552742313522791,0.34459281657928165,411583,0.26586104921065007
202.34404,0.345,9,-8.622,198.246,101.438,0.5463104236993335,0.3099193396540712,536523,0.0
159.21587,0.175,5,-4.959,152.787,166.925,0.3324216353388219,0.31449483650332366,375063,0.21508031850922793
289.64526,0.0,5,-6.46,280.201,137.746,0.5856831498303938,0.3604457658067229,248564,0.66653237909426755
233.32526,0.0,8,-5.755,228.043,151.051,0.5771581238137459,0.5121972430113413,217149,0.49545313652464545
236.35546,2.252,3,-7.186,228.902,110.1,0.643182772912233,0.500691340913453,813528,0.4623799459732465
117.28934,0.0,0,-4.952,106.04,140.247,0.45360053886418067,0.3508035740686485,820294,0.0
180.45342,0.59,7,-3.949,175.444,90.473,0.6940981447257735,0.4675520207316884,641098,0.60681632717028433
92.00281,0.0,7,-12.884,86.895,87.392,0.4798646797866982,0.3852304418657705,36412,0.26033824256743049
147.66975,0.438,4,-7.8,135.082,89.157,0.3856812791382309,0.2973334071249006,15420,0.25795006377546109
233.66485,0.148,11,-6.446,220.247,137.951,0.6468808706241459,0.40239110792887745,635453,0.27077599894632748
203.54567,0.0,11,-10.348,190.526,74.619,0.6941192467616055,0.45602975370052345,259066,0.36037058271214062
201.58649,0.142,7,-2.87,197.097,182.977,0.873238652757811,0.5199654792867565,26357,0.630325326733018
128.33914,0.0,11,-6.1,128.339,121.549,0.4815999489122195,0.3501816897137235,505071,0.0
173.13914,0.395,5,-6.455,167.311,121.797,0.3918367349380478,0.352620791135667,409210,0.43483809026085618
306.31138,0.334,5,-9.341,296.304,107.021,0.5654003366037242,0.3499236613236841,440388,0.0
157.20444,2.682,0,-13.454,147.557,131.198,0.6268031063273776,0.4052346907874076,279851,0.50403434080544107
204.79955,0.276,4,-6.407,204.8,104.972,0.508421718374864,0.33581192038236024,22404,0.6971815422849269
242.6771,0.183,10,-23.202,235.276,151.255,0.5291027999696011,0.41136413214629225,614873,0.25383473613223129
278.83057,0.148,7,-15.782,262.983,90.556,0.3173913800886155,0.3452847729883983,346342,0.55270511390461041
201.482,0.717,5,-5.132,201.482,122.985,0.48592128572111515,0.3531562974667231,600392,0.26586104921065007
307.22567,0.45,7,-14.399,291.033,134.258,0.7493178009614533,0.48165586241245567,105865,0.76130321808944557
427.07546,0.136,1,-9.428,415.759,213.718,0.5772285027779873,0.37355239101415616,459869,0.25446366564252498
290.06322,0.377,2,-14.492,281.304,152.606,0.4268827623466008,0.3333034182734665,64628,0.33470654906922059
210.25914,0.125,7,-5.72,208.242,167.011,0.8423689439434039,0.6046551281353578,30216,0.43016063701845586
120.89424,0.0,4,-28.547,114.521,127.949,0.431966634726431,0.3417147306173628,36663,0.40511572169138649
188.3424,0.52,11,-14.043,180.674,108.049,0.3383701545262613,0.0,174801,0.3775316449767025
229.01506,2.368,11,-13.229,216.474,92.01,0.5583844551859157,0.3406327144524291,420045,0.0
242.9122,0.0,5,-25.63,224.624,145.099,0.6926158611299608,0.4374645536949841,532273,0.41598311828845852
337.76281,0.354,1,-5.623,337.763,223.323,0.5504584047145634,0.2876025570181426,807577,0.0
230.24281,0.0,8,-5.106,226.975,104.0,0.6212017484050729,0.3743656802449629,358221,0.46899778764525596
291.42159,0.0,5,0.566,282.511,138.387,0.4881696879091424,0.37866027826449217,323603,0.0
275.3824,0.0,4,-3.214,271.325,155.038,0.9379647503973342,0.5666228875581625,415212,0.9271325462531762
285.02159,0.225,11,-12.159,267.523,149.01,0.5836540990926788,0.3883326494840283,176450,0.45733701113292785
379.08853,0.224,4,-6.649,364.629,123.157,0.5419683747338633,0.4178853489630385,680738,0.0
229.92934,2.188,9,-10.905,222.766,118.657,0.5391115605471758,0.3491396018203556,195832,0.0
279.90159,0.0,10,-5.241,271.842,220.181,0.8078768678891759,0.5051816158691929,467245,0.41313322902175287
215.2224,0.211,2,-10.41,202.385,98.185,0.5516825262838522,0.35233866791450225,111654,0.0
364.77342,0.0,2,-7.932,362.405,142.729,0.7936050803712417,0.42631795640769016,138176,0.60833900687055031
207.28118,3.547,3,-9.652,207.281,137.903,0.5027118587787895,0.3184307599723285,481809,0.26695518627553855
201.45587,0.419,4,-25.604,191.065,76.738,0.49219933133362154,0.3449724560901687,406415,0.35097950637142938
288.62649,0.0,7,-5.297,277.42,92.979,0.40417337085561617,0.29634682845137034,768659,0.21508031850922793
65.82812,2.723,0,-4.367,61.997,120.206,0.5144145542022819,0.41375765725234637,315020,0.51834053788234469
243.25179,0.0,0,-9.944,234.098,109.205,0.6821012817114168,0.42410827741635393,186364,0.349166902124596
202.00444,2.839,4,-19.777,189.492,85.762,0.1974608421955418,0.0,668922,0.0
163.83955,0.189,9,-9.107,159.173,157.875,0.46359371861967325,0.36773193521021486,747166,0.62483353355565641
223.39873,0.107,7,-4.495,208.086,147.745,0.9115996573812846,0.5723739798995029,128111,0.8484638848807815
268.45995,0.0,11,-9.965,258.206,71.229,0.7244705001248639,0.3995911140698961,59798,0.38393468427870303
111.46404,0.224,2,-16.037,99.706,85.981,0.5138295872991763,0.34318504527257115,572855,0.0
164.64934,0.259,9,-14.264,154.976,118.704,0.464994319368088,0.3447211111720015,239494,0.0
190.9024,0.373,3,-11.975,182.364,131.0,0.6238237678518292,0.4411063591444711,393782,0.39200877147130697
267.57179,0.386,5,-9.413,259.796,91.302,0.8176351463612579,0.5640059858207765,282123,0.36037058271214062
261.74649,0.0,6,-6.6,254.386,114.786,0.5157293511134622,0.29908830573843337,425923,0.0
180.87138,0.492,11,-5.959,175.224,137.549,0.586950621729773,0.43205407899019355,776016,0.67307443494970465
172.48608,0.0,8,-8.416,169.146,127.151,0.5732706728412961,0.29573749308101016,538236,0.31956598688286503
184.68526,0.247,5,-9.579,181.354,104.52,0.47736475248353516,0.33750728916593725,484159,0.24152448241652583
352.02567,0.0,1,-5.929,352.026,127.873,0.40067450487201595,0.23643380474148568,673446,0.21508031850922793
216.45016,0.188,5,-11.675,205.578,83.712,0.6721999444118556,0.46678421162847866,16762,0.4541929882180224
202.26567,0.184,9,-3.723,195.558,90.681,0.698977345836088,0.39410780419688507,509820,0.54289874329108623
209.00526,0.076,0,-4.92,205.827,130.031,0.8952971246508524,0.5858675961377093,274369,0.85382889279881724
93.09995,0.137,0,-27.011,86.181,85.774,0.44316239759770826,0.3004544598123077,314721,0.19129994162389227
311.14404,0.0,5,-9.55,311.144,140.0,0.7653570130635742,0.7551499130578622,228741,0.43965465970686407
239.35955,0.0,8,-4.994,235.967,96.941,0.7963370594985002,0.5829215764506247,583091,0.32773668317784083
105.35138,0.142,7,-11.187,95.289,112.053,0.6999247645104929,0.449668690751983,440144,0.38679017713901431
216.86812,0.066,11,-8.698,205.659,134.929,0.7402507211031717,0.5167710874568215,23778,0.34580223396532944
263.83628,4.772,3,-6.315,250.915,138.504,0.601245988380812,0.4610265205475154,487835,0.38293509007501925
166.3473,0.328,7,-6.832,154.564,93.301,0.5564100130893208,0.39659627481766685,84929,0.56545101217369831
153.57342,0.381,0,-5.79,149.92,140.823,0.610330728063647,0.4078215648614953,511879,0.5519215149416955
225.67138,0.13,0,-6.737,218.662,100.532,0.5139322636770347,0.2909063254259155,750876,0.0
148.29669,0.369,9,-8.315,141.798,87.844,0.6334023422021283,0.41483494074327226,109829,0.23962909777363708
370.75546,0.146,5,-8.036,365.035,219.131,0.5081245337360827,0.3604251064827873,194915,0.25393190654448844
265.24689,0.2,2,-6.611,265.247,56.703,0.6270717007354468,0.3537684895785048,113176,0.37598430150044215
172.09424,0.083,3,-13.559,163.039,121.923,0.49883497525793824,0.37996076697507797,341482,0.0
156.83873,0.0,7,-14.627,153.461,104.272,0.34151385491859326,0.2570629202962798,509775,0.0
327.26159,5.509,10,-8.858,304.663,159.673,0.5299612162162091,0.3132119447729194,141505,0.26586104921065007
91.21914,0.444,8,-26.631,78.541,131.487,0.4780835210694756,0.37838739778300756,64174,0.23644414956325258
131.3171,0.0,7,-8.278,124.894,100.266,0.46477944039258745,0.33385152797227674,514720,0.34580223396532944
273.05751,0.0,0,-14.299,258.635,88.796,0.4199431484349393,0.33080635685585685,149958,0.0
204.06812,2.496,4,-13.708,194.206,111.629,0.8999349522317316,0.6046668763512903,404997,0.66422803292153509
336.09098,0.0,3,-26.688,296.89,85.816,0.5613709072283409,0.36553375619798023,178957,0.26586104921065007
328.48934,3.181,0,-6.841,292.931,111.997,0.6876196662345889,0.417068912495152,430805,0.33888672001070602
306.05016,2.508,11,-10.003,296.931,124.995,0.7396843345988899,0.5535962334348039,632572,0.47405483093120077
244.4273,0.0,4,-10.218,233.128,86.805,0.6411975149842052,0.44865347112982507,266901,0.41912589295915581
292.57098,0.09,4,-8.232,271.935,145.185,0.5237035972040383,0.3543073532757172,66510,0.0
277.75955,0.0,2,-5.903,269.084,159.886,0.4938911529792842,0.3554959565796879,675993,0.0
397.16526,0.636,8,-18.986,385.997,126.71,0.30438919237646345,0.0,178917,0.21948217171712114
213.9424,0.241,5,-10.275,207.435,77.827,0.027457373237041217,0.0,739931,0.0
238.23628,0.177,4,-7.083,234.249,163.99,0.5842254221451431,0.35987304591278646,272465,0.21204540548371908
201.42975,0.241,5,-18.994,196.69,161.804,0.5410334266884267,0.42380844353697666,345918,0.27077599894632748
232.12363,0.253,2,-8.714,221.362,89.672,0.4399076581433077,0.31155917564728197,54099,0.0
136.12363,0.34,10,-11.298,125.463,142.963,0.620392055892929,0.3906605227228718,60341,0.6412287384848957
269.37424,2.862,10,-7.7,260.627,185.592,0.5837053355322338,0.48956870008733216,157345,0.46048484498641545
157.93587,0.0,7,-11.051,149.972,121.852,0.47021229568907263,0.3200869267523748,34757,0.0
303.75138,0.177,7,-10.273,299.445,99.237,0.5971133608853452,0.37655698104593144,620827,0.37598430150044215
1203.53914,0.247,4,-22.016,1174.587,113.487,0.3117525083661655,0.2520805272058066,277526,0.36841373266696498
160.93995,0.16,1,-22.033,160.94,73.11,0.596275993745723,0.34195999660000126,599979,0.24906579485370342
304.14322,0.0,5,-6.373,304.143,133.193,0.5673132241223214,0.5800131829395042,135645,0.0
224.41751,0.0,2,-5.879,211.557,90.291,0.6055382189430346,0.3075400851277596,146667,0.0
487.33995,0.392,0,-9.777,476.746,145.93,0.315307851431913,0.22973849826555676,321338,0.24509741423379555
283.79383,0.0,7,-5.08,273.874,145.021,0.5207264878849363,0.35926026411845985,437093,0.27077599894632748
168.72444,0.0,2,-13.601,160.583,74.894,0.5904731942517181,0.41898967456273584,769560,0.26586104921065007
206.57587,0.0,9,-15.794,206.576,186.23,0.5681719286163744,0.3874968011791511,27755,0.60680729284129853
156.57751,3.291,1,-9.242,139.72,101.295,0.41851772075700366,0.355378552385372,36198,0.60455448492034791
181.52444,0.304,10,-5.622,176.135,145.999,0.9054770013616722,0.8433802744296327,81735,0.24165525170449259
280.08444,0.0,2,-6.707,271.621,120.072,0.6445196917869935,0.405618981980809,757194,0.62749485367005065
207.62077,0.287,4,-5.668,207.621,127.597,0.6923445305736569,0.5192881204083811,68118,0.0
159.60771,0.34,5,-9.079,159.608,124.714,0.5207576346371982,0.40456653752608035,703994,0.0
227.00363,0.0,5,-3.861,221.785,86.09,0.4766571906524515,0.36016809131718547,86789,0.30416950343527516
54.15138,0.0,2,-18.446,54.151,78.437,0.30517782868851595,0.43372103407545803,805834,0.0
163.76118,2.99,8,-17.813,158.575,72.188,0.349587819367872,0.319266429779383,226687,0.0
338.96444,0.125,11,-7.607,336.759,97.955,0.7011187444188275,0.4154416558236922,791327,0.6753342101240023
331.88526,0.092,5,-4.769,325.904,124.006,0.6195309911238334,0.3543696158071208,158479,0.43854588928315708
387.16036,0.421,2,-11.705,356.2,95.425,0.5886674865711281,0.3855151142511691,105872,0.74394372522334939
353.69751,0.258,1,-6.718,335.267,179.976,0.509380155077496,0.35566795638265936,778229,0.0
254.17098,7.947,0,-6.632,241.708,129.983,0.5164895170173499,0.13294601118708804,707901,0.0
276.45342,0.0,0,-12.983,270.449,101.971,0.5187439585798745,0.34128872330078414,335910,0.0
222.9024,0.473,11,-4.317,222.902,174.468,0.8278537698666787,0.5173285835660317,340651,0.72951547392963634
194.82077,0.0,1,-12.098,186.567,42.797,0.4268827623466008,0.3333034182734665,155721,0.26586104921065007
191.21587,0.0,6,-6.025,177.488,136.478,0.5714024288978798,0.3844259058848585,63206,0.62483353355565641
311.19628,0.113,10,-11.574,304.774,87.467,0.5639976923151271,0.3499236613236841,555842,0.21508031850922793
112.90077,0.16,9,-17.548,104.867,132.358,0.6209639810603148,0.41325469345890786,507337,0.63945096086062814
209.29261,0.0,0,-8.839,200.139,171.597,0.6294632451871911,0.42479123557056614,573679,0.27077599894632748
193.90649,0.421,7,-9.984,181.255,88.58,0.623696863115986,0.4002112979184991,428130,0.24000475233246882
185.28608,0.171,10,-10.777,180.013,105.217,0.4417362965920373,0.3060906444898593,491917,0.0
245.81179,0.0,8,-7.92,237.401,151.528,0.5987268408408515,0.42689268086794374,759481,0.25549677875408022
478.45832,0.909,9,-13.27,470.407,87.982,0.69300920358103,0.49866887479608674,2004,0.63553664862266857
316.73424,0.0,7,-27.336,290.395,165.476,0.41008203986183206,0.2788650405012439,656735,0.31956598688286503
337.81506,0.0,6,-6.466,330.072,125.032,0.3091239772490779,0.0,738260,0.35223222500534229
215.43138,10.733,10,-9.171,201.195,187.401,0.8424233180669045,0.564855750476682,435899,0.29987748827397781
339.80036,0.102,8,-35.277,328.829,152.084,0.6749702930475524,0.42495308411251165,1224,0.48306455960023309
261.82485,0.248,0,-6.124,252.825,106.549,0.4939261446863902,0.31962677591740224,112768,0.33470654906922059
153.57342,0.374,2,-14.122,150.262,108.301,0.4957385828765451,0.3723919906350151,696951,0.0
115.17342,0.0,2,-17.876,109.453,105.101,0.5548518975261917,0.3868612247363895,791247,0.27077599894632748
213.96853,0.438,11,-9.041,194.101,86.958,0.9184517888889826,0.8289063015404353,617497,0.62406157128528505
229.61587,0.316,7,-3.782,218.825,92.099,0.711893841289885,0.5351630421238075,150174,0.76707484223113032
276.21832,0.253,5,-7.101,262.037,97.431,0.5192460362738505,0.4278169893069124,98397,0.3231121208952123
261.32853,0.38,0,-13.435,256.139,88.947,0.22652306712844333,0.0,29319,0.0
142.65424,0.34,0,-5.235,139.471,106.002,0.5157262986322663,0.3193000403035133,223469,0.26230899721194523
145.00526,0.449,11,-10.124,136.371,106.145,0.6833885166889893,0.4631183399297777,25971,0.26226474189967658
274.70322,0.0,6,-15.838,266.315,116.239,0.6848947229237031,0.511526435078575,289148,0.58355209935265451
175.3073,0.0,6,-4.507,158.174,60.308,0.7970248173490673,0.4166101072230988,709510,0.26586104921065007
288.26077,0.154,10,-10.961,265.184,106.515,0.48214832497096216,0.3441981874832948,343267,0.26586104921065007
170.65751,0.269,7,-12.995,162.209,148.341,0.5336501394878035,0.3435088776923589,14905,0.0
266.1873,0.293,1,-4.768,258.026,126.992,0.6165944671658793,0.44408681212395973,149618,0.23962909777363708
124.83873,0.16,9,-14.479,114.672,79.091,0.6033831452716363,0.42212719929260334,27412,0.0
302.13179,0.247,10,-7.819,291.561,101.311,0.4193126413987156,0.3196514586921026,620815,0.0
207.80363,0.084,0,-7.132,186.805,141.705,0.643544997241215,0.6701061728368459,597519,0.48512236410182064
409.0771,3.111,7,-13.132,400.945,103.022,0.2927380529636244,0.17744630397934644,813022,0.0
206.44526,0.096,6,-4.46,203.767,114.929,0.8421933500213756,0.5504228248591988,116947,0.43016063701845586
179.59138,0.0,2,-10.223,175.723,70.183,0.5063079658775811,0.4295471219904627,511272,0.38679017713901431
256.1824,0.078,0,-3.163,250.834,201.494,0.5856807038724409,0.44062411001989826,395388,0.5479529419800353
173.06077,0.392,8,-11.761,165.941,124.291,0.6693715019351177,0.5669124072815322,647420,0.62162107282852841
185.0771,0.669,0,-18.421,175.462,100.451,0.5103679324691051,0.40508035332524994,69802,0.0
266.47465,2.322,6,-3.952,260.412,112.486,0.8672589424375308,0.5477641110104191,354680,0.66312480139572305
92.18567,0.0,6,-3.565,92.186,151.184,0.7014417589824127,0.5043077259823238,205410,0.24164185385548714
465.6322,0.554,0,-7.016,454.072,88.644,0.5099524505375325,0.3631324035231626,727695,0.0
237.92281,0.206,9,-9.093,230.475,101.871,0.5126871313265208,0.370628891638349,302144,0.33470654906922059
174.23628,6.809,7,-14.689,163.817,77.006,0.6211210512857237,0.4356840702087019,420564,0.0
210.85995,0.0,7,-12.153,210.86,110.056,0.717670524728552,0.4793084593382274,702585,0.52878248094258773
179.09506,0.266,10,-6.543,172.286,157.177,0.5037387899485233,0.35929084897032304,818083,0.0
227.082,0.0,4,-4.872,224.253,130.011,0.5860000582801564,0.4095505953637158,555336,0.48456252996792964
199.75791,0.276,1,-8.141,192.644,165.469,0.6229404275724348,0.3709629581106015,263238,0.27489951504333549
220.70812,0.0,2,-21.763,201.874,141.706,0.46191743086070425,0.3606256705962805,295041,0.31356211424793418
151.09179,4.528,2,-7.246,144.817,98.733,0.6129531542390639,0.45454192915129765,279598,0.21508031850922793
243.17342,3.901,8,-11.996,230.876,160.089,0.6226841673398639,0.37374954905617463,219488,0.35528553642308941
346.51383,0.235,7,-5.802,328.771,88.344,0.5956609047408887,0.3452411367594495,258315,0.21204540548371908
203.93751,0.0,2,-19.454,197.985,98.442,0.5102598287791791,0.36305024679135633,517497,0.0
411.92444,0.402,8,-9.633,402.93,237.466,0.7869212313686974,0.49530669341111583,59669,0.40003965695463956
215.09179,0.155,8,-10.612,208.927,150.112,0.7549176454508227,0.5074642431149818,279019,0.7335410557040547
177.81506,0.305,7,-9.54,168.826,114.047,0.5672785922286958,0.5338855364814937,692717,0.0
315.14077,0.0,0,-14.334,305.993,106.552,0.5831788310422134,0.43425334123607984,320241,0.4719711717935417
250.53995,0.0,0,-12.685,241.952,137.23,0.6048204319182022,0.3838774936335668,762519,0.43703620411161354
125.70077,0.0,2,-9.361,119.513,92.975,0.6023595605123008,0.41717293221457225,790939,0.0
280.65914,0.334,7,-6.033,269.526,126.1,0.6364236449500698,0.4479354804795022,7106,0.86414165396540166
